FM;Tenants;Prefrences per tenant;Round;Current tenants;Time;F(Ct-1);F(Ct);
WindowsDaaS;8;8;7;6;8615;1.657914521472E10;1.542388594824E10;
WindowsDaaS;8;8;8;5;8116;3.944970469135804E8;5.775889777777779E8;
WindowsDaaS;8;8;9;4;7713;836431.0204081637;1846438.3928571425;
WindowsDaaS;8;8;10;3;7538;48948.046875;75053.671875;
WindowsDaaS;8;8;11;4;7838;4.199742421875E7;4.78603125E7;
WindowsDaaS;8;8;12;3;7463;291740.62500000006;292641.0590277778;
WindowsDaaS;8;8;13;4;7929;6.1829132625E7;5.675120501785714E7;
WindowsDaaS;8;8;14;5;8148;2.8244260267245483E9;1.834500491432007E9;
WindowsDaaS;8;8;15;6;8507;4.727762205694849E10;6.581372755354094E10;
WindowsDaaS;8;8;16;5;8196;3.1473697975268555E8;4.225220632529297E8;
WindowsDaaS;8;8;17;4;7960;542376.0;644071.5;
WindowsDaaS;8;8;18;5;8209;6.988623046875E8;8.899590234375001E8;
WindowsDaaS;8;8;19;6;8866;1.508758656921387E11;1.4131146093750003E11;
WindowsDaaS;8;8;20;7;8787;1.5567388334728426E10;9.325982105132788E9;
WindowsDaaS;8;8;21;8;9179;1.9688184444169217E11;4.719697604179382E11;
WindowsDaaS;8;8;22;7;8804;5.99494455713804E10;9.915148182397958E10;
WindowsDaaS;8;8;23;6;8522;1.0178631346640623E9;1.1263428791747446E9;
WindowsDaaS;8;8;24;5;8147;2921590.966238838;3417667.2077178955;
WindowsDaaS;4;3;0;5;7597;6.440559999999999E9;1.5027973333333332E10;
WindowsDaaS;4;3;1;6;7495;5.917392095999999E11;1.0210402047999996E12;
WindowsDaaS;4;3;2;5;7476;7356445.3125;7356445.3125;
WindowsDaaS;4;3;3;6;8288;0.0;5.62359375E8;
WindowsDaaS;4;3;4;5;8163;1.12471875E8;1.12471875E8;
WindowsDaaS;4;3;5;4;6743;78390.28125;78390.28125;
WindowsDaaS;4;3;6;5;6946;3717900.0;3717900.0;
WindowsDaaS;4;3;7;4;6852;4920.75;4920.75;
WindowsDaaS;4;3;8;5;6884;2375953.066666667;2375953.066666667;
WindowsDaaS;4;3;9;4;6605;11571.199999999999;11571.199999999999;
WindowsDaaS;4;3;10;3;6541;610.2;610.2;
WindowsDaaS;4;3;11;4;6634;NaN;NaN;
WindowsDaaS;4;3;12;3;6416;0.0;88357.5;
WindowsDaaS;4;3;13;4;6886;0.0;0.0;
WindowsDaaS;4;3;14;3;6681;0.0;0.0;
WindowsDaaS;4;3;15;4;6743;0.0;257276.25;
WindowsDaaS;4;3;16;5;7102;2.6670336E7;2.6670336E7;
WindowsDaaS;4;3;17;4;7400;1548360.0;1548360.0;
WindowsDaaS;4;3;18;5;7915;0.0;0.0;
WindowsDaaS;4;3;19;4;7119;0.0;0.0;
WindowsDaaS;4;3;20;5;7806;7.23492E8;7.40855808E9;
WindowsDaaS;4;3;21;6;7229;4.375679616E10;1.1486158992E11;
WindowsDaaS;4;4;0;5;8237;3.917143854E9;2.8962336975E9;
WindowsDaaS;4;4;1;4;7913;4.721200000000001E7;7.744043999999999E7;
WindowsDaaS;4;4;2;5;7992;3.3776249858999985E10;4.9214675109600006E10;
WindowsDaaS;4;4;3;6;8569;1.2324038396219548E12;8.558359997374686E11;
WindowsDaaS;4;4;4;5;7663;3.4810094088E10;4.878687429E10;
WindowsDaaS;4;4;5;6;8600;8.880562542489258E11;8.880562542489258E11;
WindowsDaaS;4;4;6;7;8725;9.772191019008E12;1.3436762651136E13;
WindowsDaaS;4;4;7;6;8274;1.2860269714285713E7;1.931936914285714E7;
WindowsDaaS;4;4;8;5;7710;1609947.4285714284;1696841.1428571427;
WindowsDaaS;4;4;9;6;8154;5.039618194285713E8;6.375391817142857E8;
WindowsDaaS;4;4;10;7;8756;1.3291725970285716E11;1.3291725970285716E11;
WindowsDaaS;4;4;11;6;7306;3.9638158071187506E9;3.2310414289828134E9;
WindowsDaaS;4;4;12;5;7401;1.8533191111111112E7;2.19472E7;
WindowsDaaS;4;4;13;4;7289;NaN;NaN;
WindowsDaaS;4;4;14;3;6713;0.0;0.0;
WindowsDaaS;4;4;15;4;6852;0.0;0.0;
WindowsDaaS;4;4;16;3;7040;0.0;0.0;
WindowsDaaS;4;4;17;4;7273;0.0;7.602672E7;
WindowsDaaS;4;4;18;5;8003;3.0159359999999995E9;3.416009142857143E9;
WindowsDaaS;4;4;19;4;7039;8269593.75;8269593.75;
WindowsDaaS;4;4;20;5;7213;5.023778203125E8;5.023778203125E8;
WindowsDaaS;4;4;21;4;7696;2.606811428571428E7;7.820434285714284E7;
WindowsDaaS;4;4;22;3;7300;189000.00000000003;198000.0;
WindowsDaaS;4;4;23;4;7882;7.05672E7;8.62488E7;
WindowsDaaS;4;4;24;5;8240;2.3224537586250005E9;3.941133651E9;
WindowsDaaS;4;5;0;5;7957;3.1537410404499992E10;3.0623739174E10;
WindowsDaaS;4;5;1;6;8428;1.5500647390921875E12;1.7885362374140625E12;
WindowsDaaS;4;5;2;7;8912;6.872572200314283E12;9.896119662315844E12;
WindowsDaaS;4;5;3;6;8367;8.838802809052734E10;9.967888587241406E10;
WindowsDaaS;4;5;4;5;8133;1.45314E7;3.2643E7;
WindowsDaaS;4;5;5;4;7616;2310702.1875;1155351.09375;
WindowsDaaS;4;5;6;5;7999;1.9969079484375E8;3.550058575E8;
WindowsDaaS;4;5;7;6;8539;1.3916229614000003E11;1.3916229614000003E11;
WindowsDaaS;4;5;8;7;9023;6.532548138207E12;5.516373983374801E12;
WindowsDaaS;4;5;9;6;8802;3.02071454685E10;3.97462440375E10;
WindowsDaaS;4;5;10;7;9146;1.73216558592E11;1.25100847872E11;
WindowsDaaS;4;5;11;8;9418;7.545814848000001E8;3.112648624799999E8;
WindowsDaaS;4;5;12;9;9848;5.91376422046925E10;4.7171976594462715E10;
WindowsDaaS;4;5;13;10;10270;4.3106044938266475E12;4.3559792779721914E12;
WindowsDaaS;4;5;14;9;9663;1.9739891187630503E12;1.096660621535028E13;
WindowsDaaS;4;5;15;10;10081;3.188970693328896E14;6.801476556865536E12;
WindowsDaaS;4;5;16;9;9598;5.273809364441204E10;5.273809364441204E10;
WindowsDaaS;4;5;17;10;10035;4.2434923727188774E12;1.3660692388330344E14;
WindowsDaaS;4;5;18;9;9691;5.1807467621611414E13;6.704495809855594E13;
WindowsDaaS;4;5;19;8;9286;1.2824454743654402E12;1.8322019299584E12;
WindowsDaaS;4;5;20;7;8836;0.0;9.129479582902266E9;
WindowsDaaS;4;5;21;6;8600;2.496339759375E7;5.732822359687501E7;
WindowsDaaS;4;5;22;5;7992;5459830.818750001;6560973.168750001;
WindowsDaaS;4;5;23;4;7633;90371.53125;75204.28125000001;
WindowsDaaS;4;5;24;5;8116;8465509.584;3953816.063999999;
WindowsDaaS;4;6;0;5;8127;2.882221056E10;3.76129847808E10;
WindowsDaaS;4;6;1;4;7822;2.760385753125E8;4.6006429218749994E8;
WindowsDaaS;4;6;2;5;8287;3.542495049843749E10;6.413137590234375E10;
WindowsDaaS;4;6;3;4;7836;4.6803042E8;4.7072025E8;
WindowsDaaS;4;6;4;3;7149;6864076.799999999;9140428.799999999;
WindowsDaaS;4;6;5;4;7448;2.912667428571428E8;2.912667428571428E8;
WindowsDaaS;4;6;6;5;8131;1.8852797293714287E10;1.8852797293714287E10;
WindowsDaaS;4;6;7;4;7898;9.5622912E7;1.0711007999999999E8;
WindowsDaaS;4;6;8;3;7258;144000.0;144000.0;
WindowsDaaS;4;6;9;4;7897;5.76547875E7;5.76547875E7;
WindowsDaaS;4;6;10;3;7367;109350.0;349920.0;
WindowsDaaS;4;6;11;4;7338;1.6875428571428573E8;1.6875428571428573E8;
WindowsDaaS;4;6;12;3;7370;4961376.000000001;6615168.000000001;
WindowsDaaS;4;6;13;4;7789;8.271798857142858E7;8.271798857142858E7;
WindowsDaaS;4;6;14;5;8305;2.9391477365249992E10;5.314183030406249E10;
WindowsDaaS;4;6;15;4;7710;1.3062511538839285E9;1.3648576533428571E9;
WindowsDaaS;4;6;16;5;8335;2.0386534069135803E11;2.6014858117283954E11;
WindowsDaaS;4;7;0;3;7457;123733.33333333331;132571.42857142858;
WindowsDaaS;4;7;1;4;7650;5.7166989795918375E7;1.3262741632653062E8;
WindowsDaaS;4;7;2;3;7273;488448.0000000001;488448.0000000001;
WindowsDaaS;4;7;3;4;7508;4.3698447000000006E8;4.758726105E8;
WindowsDaaS;4;7;4;5;7698;1.8586565485714287E8;2.1374550308571428E8;
WindowsDaaS;4;7;5;4;6868;2.6102852015624996E7;2.9266834078125E7;
WindowsDaaS;4;7;6;5;8102;2.3440559300291543E9;3.180895976676384E9;
WindowsDaaS;4;7;7;6;8599;1.4527649301942856E11;2.314262016E11;
WindowsDaaS;4;7;8;5;8132;3.2607230928979588E10;2.5546059565714287E10;
WindowsDaaS;4;7;9;4;7632;4.340951999999999E7;4.340951999999999E7;
WindowsDaaS;4;7;10;5;8194;3.1666671186428574E10;4.631472727433035E10;
WindowsDaaS;4;7;11;6;8818;2.6522692454195385E10;3.1670354499609375E10;
WindowsDaaS;4;7;12;5;8053;1.2092142857142857E8;5.872917397959182E8;
WindowsDaaS;4;7;13;4;7882;651545.0414540815;521236.03316326527;
WindowsDaaS;4;7;14;5;8303;7.80722077637755E7;2.479551865714286E8;
WindowsDaaS;4;7;15;4;7663;159120.0;171689.14285714284;
WindowsDaaS;4;7;16;3;6744;10956.8;15179.733333333334;
WindowsDaaS;4;7;17;4;7557;7895196.16;8962114.56;
WindowsDaaS;4;7;18;5;8194;1.0447264972799997E9;9.230716710661224E8;
WindowsDaaS;4;7;19;4;7712;8552282.41269841;1.3311077180952381E7;
WindowsDaaS;4;7;20;3;6728;40320.0;40320.0;
WindowsDaaS;4;7;21;4;6868;2.9468262857142854E7;2.9468262857142854E7;
WindowsDaaS;4;7;22;5;7899;6.170623999999999E8;6.170623999999999E8;
WindowsDaaS;4;7;23;4;7198;2.0345173333333332E7;4.35968E7;
WindowsDaaS;4;7;24;5;8081;9.389952E9;1.00159488E10;
WindowsDaaS;4;8;0;3;7363;1.0142324081632653E7;1.5213486122448979E7;
WindowsDaaS;4;8;1;4;7961;2.411888038392857E9;2.3582905264285717E9;
WindowsDaaS;4;8;2;5;8116;4.4993025E10;4.1660208333333336E10;
WindowsDaaS;4;8;3;6;8615;2.84773549685625E12;3.50865378864E12;
WindowsDaaS;4;8;4;7;8849;1.8946730458656E13;1.202967013248E13;
WindowsDaaS;4;8;5;6;8600;1.3733797628571434E10;9.09864092892857E9;
WindowsDaaS;4;8;6;7;8927;1.0399474441883372E11;1.7065804212321426E12;
WindowsDaaS;4;8;7;8;9442;5.4586701339508914E13;2.0973423692446867E13;
WindowsDaaS;4;8;8;7;9083;2.701260493827161E10;2.683719841269841E10;
WindowsDaaS;4;8;9;8;9395;1.5639377375E13;2.7336054571428574E13;
WindowsDaaS;4;8;10;7;8990;0.0;8.8632128275875E10;
WindowsDaaS;4;8;11;8;9288;4.166219789191837E11;1.909517403379592E12;
WindowsDaaS;4;8;12;9;9584;1.2226500000000005E15;1.2226500000000005E15;
WindowsDaaS;4;8;13;10;9989;NaN;NaN;
WindowsDaaS;4;8;14;9;9520;2.7668148148148157E11;5.939476190476189E11;
WindowsDaaS;4;8;15;10;10005;3.1427407407407402E13;9.001254779663923E13;
WindowsDaaS;4;8;16;9;9504;1.7699206409143518E11;1.7699206409143518E11;
WindowsDaaS;4;8;17;10;9959;1.396434268663195E13;1.6619013888888895E13;
WindowsDaaS;4;8;18;9;9817;9.603257178536233E11;9.603257178536233E11;
WindowsDaaS;4;8;19;8;9411;0.0;4.270999844571428E9;
WindowsDaaS;4;8;20;7;9023;2.374782068571429E7;1.742098394732143E8;
WindowsDaaS;4;8;21;6;8694;3.56569846875E7;3.209128621875E7;
WindowsDaaS;4;8;22;7;8912;4.62300344255127E9;3.9552362786271973E9;
WindowsDaaS;4;8;23;6;8631;3.7978949177490234E7;3.7978949177490234E7;
WindowsDaaS;4;8;24;5;8086;6997368.1640625;8924179.6875;
WindowsDaaS;5;3;0;6;8236;0.0;2.76778788E10;
WindowsDaaS;5;3;1;5;7025;0.0;0.0;
WindowsDaaS;5;3;2;6;8618;253107.5555555555;1940491.259259259;
WindowsDaaS;5;3;3;7;8490;5.3995822222222224E7;1.0564399999999997E8;
WindowsDaaS;5;3;4;6;8288;759759.0;682682.0;
WindowsDaaS;5;3;5;5;7915;241126.30208333334;241126.30208333334;
WindowsDaaS;5;3;6;6;7774;3111035.15625;3111035.15625;
WindowsDaaS;5;3;7;7;8147;2.1038612365722656E7;2.427532196044922E7;
WindowsDaaS;5;3;8;6;7337;629825.625;923744.2499999998;
WindowsDaaS;5;4;0;4;7192;3.898125E7;5.4194765625E7;
WindowsDaaS;5;4;1;5;7259;9.419126718955078E9;3.464455129291406E10;
WindowsDaaS;5;4;2;6;8350;7.275355771511953E11;1.0393365387874219E12;
WindowsDaaS;5;4;3;5;7587;1.2362503473632812E10;1.3392712096435547E10;
WindowsDaaS;5;4;4;4;6776;4.65662925E7;7.368732E7;
WindowsDaaS;5;4;5;5;7541;4.3435184688E9;9.5014466505E9;
WindowsDaaS;5;4;6;4;6884;NaN;NaN;
WindowsDaaS;5;4;7;3;6588;NaN;NaN;
WindowsDaaS;5;5;0;6;8565;1.2749034375E11;4.136806674E11;
WindowsDaaS;5;5;1;7;8962;1.4128614864E11;1.68116931675E11;
WindowsDaaS;5;5;2;8;9427;1.65875372586E13;2.3302624968000004E13;
WindowsDaaS;5;5;3;9;9754;6.716212499694299E14;4.1789766664764525E14;
WindowsDaaS;5;5;4;8;9395;1.6218205701125793E11;5.25842808616125E11;
WindowsDaaS;5;5;5;9;9911;6.394450942623742E14;3.984234818096333E14;
WindowsDaaS;5;5;6;10;10144;2.0809723923447712E16;2.4370925397098768E16;
WindowsDaaS;5;5;7;9;9694;1.1940152472577315E15;1.1940152472577315E15;
WindowsDaaS;5;5;8;10;10442;2.781346346827776E16;5.5585882763034624E16;
WindowsDaaS;5;5;9;9;9600;1.4598495027181405E15;1.330908269377562E15;
WindowsDaaS;5;5;10;10;10052;7.0272883607142848E16;1.7074070331632656E16;
WindowsDaaS;5;5;11;9;9629;3.461263928571428E13;4.792519285714286E13;
WindowsDaaS;5;5;12;10;10722;2.7328823381689825E14;5.207368010547922E14;
WindowsDaaS;5;5;13;9;9694;3.2329241422740522E12;3.2329241422740522E12;
WindowsDaaS;5;5;14;8;9370;2.304955175510203E11;1.5803112397959187E12;
WindowsDaaS;5;5;15;9;9723;1.520207870839535E14;9.53514897159626E12;
WindowsDaaS;5;5;16;8;9427;8.699183035714287E11;4.3467562285714277E12;
WindowsDaaS;5;5;17;7;8911;3.514481717665959E10;2.8213708992156727E10;
WindowsDaaS;5;5;18;8;9364;1.971560448E13;4.10370048E13;
WindowsDaaS;5;5;19;9;9665;2.44767080448E15;2.0616189050879995E15;
WindowsDaaS;5;5;20;10;10425;4.320534659457275E14;4.320534659457275E14;
WindowsDaaS;5;5;21;9;9678;1.4836480051721006E12;1.4836480051721006E12;
WindowsDaaS;5;5;22;10;10159;3.3419670168086867E13;2.5516392778240005E12;
WindowsDaaS;5;5;23;9;9692;0.0;4.351094641550223E11;
WindowsDaaS;5;5;24;8;9536;3.753801416704E9;4.504561700044799E9;
WindowsDaaS;5;6;0;6;8674;4.693225881393778E12;5.70604970382222E12;
WindowsDaaS;5;6;1;5;7946;6.135043413333332E10;9.202565120000002E10;
WindowsDaaS;5;6;2;6;8632;4.054027674666667E12;4.054027674666667E12;
WindowsDaaS;5;6;3;7;8927;3.7655680132E13;4.23626401485E13;
WindowsDaaS;5;6;4;8;9208;7.817224570312502E13;2.918430506250002E12;
WindowsDaaS;5;6;5;9;9958;3.676654965276564E13;3.676654965276564E13;
WindowsDaaS;5;6;6;10;10051;0.0;0.0;
WindowsDaaS;5;6;7;9;9864;0.0;0.0;
WindowsDaaS;5;6;8;10;9928;0.0;3.055304896993125E12;
WindowsDaaS;5;6;9;9;9598;1.639373677714286E9;1.7781227520000002E8;
WindowsDaaS;5;6;10;8;9349;1.5040512000000004E7;1.5040512000000004E7;
WindowsDaaS;5;6;11;7;8896;7620526.080000002;3.18767104E8;
WindowsDaaS;5;6;12;6;8242;1.700091221333333E7;1.700091221333333E7;
WindowsDaaS;5;6;13;7;9224;5.076661285925926E9;2.3393255205546658E10;
WindowsDaaS;5;6;14;8;9474;1.06372414266624E13;6.002205193728003E12;
WindowsDaaS;5;6;15;9;9693;0.0;0.0;
WindowsDaaS;5;6;16;10;10409;NaN;NaN;
WindowsDaaS;5;6;17;9;9973;2.798509533866667E14;6.107273625599999E14;
WindowsDaaS;5;6;18;8;8746;4.3635434558625E12;1.86510909312E13;
WindowsDaaS;5;6;19;9;9473;1.7081466623862668E15;2.0818037447832625E15;
WindowsDaaS;5;6;20;8;7666;NaN;NaN;
WindowsDaaS;5;6;21;9;8553;0.0;2.09092036608E13;
WindowsDaaS;5;6;22;8;8225;6.98720256E10;6.98720256E10;
WindowsDaaS;5;6;23;9;8849;NaN;NaN;
WindowsDaaS;5;6;24;10;10050;1.235728901661582E15;1.0514079940608E16;
WindowsDaaS;5;7;0;6;8627;3.2578492827988335E12;5.096316342857143E12;
WindowsDaaS;5;7;1;5;8507;5.308662857142857E10;2.766555E10;
WindowsDaaS;5;7;2;4;7760;4.1498325E8;6.570568125E8;
WindowsDaaS;5;7;3;3;7398;850805.4857142859;1165233.6;
WindowsDaaS;5;7;4;4;7828;8.428523040000001E8;8.428523040000001E8;
WindowsDaaS;5;7;5;5;8319;6.072093025714285E10;6.006801702857145E10;
WindowsDaaS;5;7;6;6;8755;1.1049156440816324E11;6.138420244897958E11;
WindowsDaaS;5;7;7;7;8974;5.942532189202715E13;1.0430177777880675E14;
WindowsDaaS;5;7;8;6;9006;8.895983410790817E11;2.278211646857143E12;
WindowsDaaS;5;7;9;5;8069;5.1046875E10;5.61515625E10;
WindowsDaaS;5;7;10;4;7758;2.1535400390625E8;2.584248046875E8;
WindowsDaaS;5;7;11;3;6931;4041351.5625;3579482.8125;
WindowsDaaS;5;7;12;4;7570;1.9774485780612242E8;2.7865633401603496E8;
WindowsDaaS;5;7;13;5;8366;8.768905615889214E8;9.126685744897958E8;
WindowsDaaS;5;7;14;4;7509;18024.48979591837;17240.81632653061;
WindowsDaaS;5;7;15;5;7991;1.4185743673469383E7;2.2216023323615156E7;
WindowsDaaS;5;7;16;4;7788;1002806.6083576287;1242183.8833819244;
WindowsDaaS;5;7;17;5;8100;2.7206587454693884E8;3.4245670970428985E8;
WindowsDaaS;5;7;18;4;8069;817723.2819658475;976725.0312369847;
WindowsDaaS;5;7;19;5;8148;2.511578651752246E8;2.1777262140774682E8;
WindowsDaaS;5;7;20;6;9208;1.5679628741357769E10;1.8317001516034985E10;
WindowsDaaS;5;7;21;5;8256;2.5783295999999994E8;2.823884799999999E8;
WindowsDaaS;5;7;22;6;8788;6.349024121343752E9;9.36894853125E9;
WindowsDaaS;5;7;23;5;8225;5.8847009375E7;8.0245921875E7;
WindowsDaaS;5;7;24;4;7741;1202643.75;1431947.825;
WindowsDaaS;5;8;0;4;7831;6.319602064285715E7;6.319602064285715E7;
WindowsDaaS;5;8;1;5;8121;3.8517434033203125E10;1.4925735E11;
WindowsDaaS;5;8;2;4;7806;5.861743199999999E8;4.7604866399999994E8;
WindowsDaaS;5;8;3;3;7493;7438260.374999999;9091207.125;
WindowsDaaS;5;8;4;4;7758;3.632369614453125E9;2.3456479921875E9;
WindowsDaaS;5;8;5;3;7742;2585943.36;5642058.239999998;
WindowsDaaS;5;8;6;4;7898;3.065934501629999E9;2.31194313504E9;
WindowsDaaS;5;8;7;5;8272;7.456016610504001E10;1.7652318746831995E11;
WindowsDaaS;5;8;8;6;8771;7.722889451738998E11;9.08332508163465E11;
WindowsDaaS;5;8;9;7;8912;1.8815459097671777E13;5.473182193148092E12;
WindowsDaaS;5;8;10;6;8662;7.100389100478516E8;8.69954061044311E8;
WindowsDaaS;5;8;11;5;8304;3688332.785156249;3.9594814874999985E7;
WindowsDaaS;5;8;12;4;7710;236444.4444444444;284444.4444444444;
WindowsDaaS;5;8;13;3;7290;562.962962962963;562.962962962963;
WindowsDaaS;5;8;14;4;7853;441222.2222222223;521444.44444444455;
WindowsDaaS;5;8;15;3;7337;22526.399999999998;22526.399999999998;
WindowsDaaS;5;8;16;4;7931;7036115.625;7599401.1474609375;
WindowsDaaS;5;8;17;5;8180;4.551724645614624E8;5.540624141693115E8;
WindowsDaaS;5;8;18;4;7976;1.02759099609375E7;1.1307611321015626E7;
WindowsDaaS;5;8;19;5;7992;7.560180796576052E9;9.335193329380579E9;
WindowsDaaS;5;8;20;6;8539;5.726597578226533E10;6.734218944164767E10;
WindowsDaaS;5;8;21;5;8164;1.68183352997449E8;1.7766964285714287E8;
WindowsDaaS;5;8;22;6;8537;4.7463176020408165E10;2.2775852238520405E10;
WindowsDaaS;5;8;23;5;8194;1.6739472959999997E7;7.472979E7;
WindowsDaaS;5;8;24;4;7760;658275.8418367347;1885733.1624489794;
WindowsDaaS;6;3;0;5;7628;3.497472E8;3.497472E8;
WindowsDaaS;6;3;1;4;7196;1.4195671874999998E7;3.903809765625E7;
WindowsDaaS;6;3;2;3;6698;35195.166015625;35195.166015625;
WindowsDaaS;6;3;3;4;7103;4805313.333333333;4805313.333333333;
WindowsDaaS;6;3;4;5;7976;9.397057185185184E7;1.7085558518518513E8;
WindowsDaaS;6;3;5;6;8209;9.350964E8;9.350964E8;
WindowsDaaS;6;3;6;7;8943;3.3326835696E9;3.8881308311999993E9;
WindowsDaaS;6;4;0;5;8190;1.733246424E9;1.829537892E9;
WindowsDaaS;6;4;1;6;8664;1.7141483333333337E11;3.2478600000000006E11;
WindowsDaaS;6;4;2;7;9380;1.4428638000000006E13;1.0286080000000002E13;
WindowsDaaS;6;4;3;6;8350;2.2567643062272006E11;5.95045276056E11;
WindowsDaaS;6;4;4;5;8178;9.27343032E8;9.27343032E8;
WindowsDaaS;6;4;5;6;9006;4.00247586816E11;7.2327349248E11;
WindowsDaaS;6;4;6;5;8116;4.467448711687501E9;4.702577591249999E9;
WindowsDaaS;6;4;7;4;7025;1.272348E8;1.272348E8;
WindowsDaaS;6;4;8;3;6776;7774666.666666667;7774666.666666667;
WindowsDaaS;6;4;9;4;6837;9.860106666666667E8;2.3664256E9;
WindowsDaaS;6;4;10;3;6870;1.53664E7;1.2805333333333334E7;
WindowsDaaS;6;4;11;4;7336;4.044978E7;8.4944538E7;
WindowsDaaS;6;4;12;5;8132;1.6137190656000001E9;6.5893528512E9;
WindowsDaaS;6;4;13;6;8586;9.9013595625E10;1.27303194375E11;
WindowsDaaS;6;4;14;5;7543;7.984491356160001E9;1.0867779901440002E10;
WindowsDaaS;6;4;15;4;7180;1.124998875E8;1.582416E8;
WindowsDaaS;6;4;16;5;7788;4.1070816072E10;5.4547177595625E10;
WindowsDaaS;6;4;17;6;8134;4.766355389889844E11;4.357810642185E11;
WindowsDaaS;6;4;18;5;7601;4.57308534375E8;4.57308534375E8;
WindowsDaaS;6;4;19;6;8263;2.9747606820060944E11;4.241788379897579E11;
WindowsDaaS;6;4;20;7;9038;2.785627079482738E13;2.2854280772315184E13;
WindowsDaaS;6;4;21;6;8480;9.104205915858766E11;1.0888684146408002E12;
WindowsDaaS;6;4;22;5;7649;4.925527698437499E9;5.171804083359374E9;
WindowsDaaS;6;4;23;6;8459;1.302368993616643E12;1.3801223663698752E12;
WindowsDaaS;6;4;24;7;8756;7.463264535113019E12;7.463264535113019E12;
WindowsDaaS;6;5;0;5;8081;3.2240754E9;3.2240754E9;
WindowsDaaS;6;5;1;6;8649;2.7260814069719998E11;2.5988642746466394E11;
WindowsDaaS;6;5;2;5;8693;3.824859116924999E9;3.824859116924999E9;
WindowsDaaS;6;5;3;6;8803;0.0;1.542008593125E10;
WindowsDaaS;6;5;4;5;8272;1.3990725E7;4.8367935E7;
WindowsDaaS;6;5;5;6;8460;2.582118E9;2.582118E9;
WindowsDaaS;6;5;6;7;9006;7.626356914176E9;8.045387513856002E9;
WindowsDaaS;6;5;7;8;9660;1.8937481062499997E11;4.00340430703125E11;
WindowsDaaS;6;5;8;7;8822;2.216445E9;2.216445E9;
WindowsDaaS;6;5;9;6;8336;2.551828125E8;3.751794921875E8;
WindowsDaaS;6;5;10;7;9131;3608515.6250000014;4908750.0;
WindowsDaaS;6;6;0;7;8829;1.0826744388334872E14;5.849744244677667E13;
WindowsDaaS;6;6;1;6;8631;2.2277231177142856E12;5.82178308096E12;
WindowsDaaS;6;6;2;5;7791;1.2638360750400005E10;1.365988239E10;
WindowsDaaS;6;6;3;4;7024;3.426946875E7;4.5692625E7;
WindowsDaaS;6;6;4;3;7149;768075.0;485100.0;
WindowsDaaS;6;6;5;4;6729;2.3225173125E8;4.903092104166666E8;
WindowsDaaS;6;6;6;5;7088;8.466005699861111E10;1.0582507124826387E11;
WindowsDaaS;6;6;7;4;6666;7257600.0;7257600.0;
WindowsDaaS;6;6;8;5;7835;9.38223E8;9.38223E8;
WindowsDaaS;6;6;9;6;8852;7.135904631240002E10;9.910978654500002E10;
WindowsDaaS;6;6;10;7;8990;9.0068191983E11;5.3800733344512024E11;
WindowsDaaS;6;6;11;8;9380;6.260448970997763E12;7.965303378278401E12;
WindowsDaaS;6;6;12;7;8880;2.119447055928889E10;2.0346691736917334E11;
WindowsDaaS;6;6;13;6;8682;2.6276544E9;3.284567999999999E9;
WindowsDaaS;6;6;14;5;8285;1.0536959999999996E7;1.0536959999999996E7;
WindowsDaaS;6;6;15;4;7758;2107391.9999999995;1264435.2;
WindowsDaaS;6;6;16;3;7196;302400.0;716800.0;
WindowsDaaS;6;6;17;4;7710;7.5264E7;1.686825E8;
WindowsDaaS;6;6;18;3;7383;1927445.625;2055942.0000000002;
WindowsDaaS;6;6;19;4;7868;2.020381257142857E7;3.6263253333333336E7;
WindowsDaaS;6;6;20;5;8225;5.171664213333334E9;6.060544000000001E9;
WindowsDaaS;6;6;21;6;8755;5.595448320000001E11;6.612802560000001E11;
WindowsDaaS;6;6;22;5;8319;3.376275041057143E10;3.376275041057143E10;
WindowsDaaS;6;6;23;4;7853;1.672704E7;1.672704E7;
WindowsDaaS;6;6;24;3;7304;640331.9999999999;744876.0;
WindowsDaaS;6;7;0;5;8252;3.861312E9;5.1787008E9;
WindowsDaaS;6;7;1;6;8773;2.683710240274286E12;3.1449729378214297E12;
WindowsDaaS;6;7;2;7;8943;2.122856733029465E14;1.5095870101542856E14;
WindowsDaaS;6;7;3;8;9459;3.1950643200000008E16;8.334950400000001E15;
WindowsDaaS;6;7;4;9;9957;3.6258377142857152E17;6.7276285714285722E17;
WindowsDaaS;6;7;5;8;9491;0.0;0.0;
WindowsDaaS;6;7;6;7;9005;0.0;9.104549642753904E9;
WindowsDaaS;6;7;7;8;9489;7.056745975784596E12;7.056745975784596E12;
WindowsDaaS;6;7;8;7;9037;1.1325641689530833E12;3.3617375199522324E12;
WindowsDaaS;6;7;9;6;8616;9.1845703125E9;9.1845703125E9;
WindowsDaaS;6;7;10;5;8133;5.196533203125E7;5.196533203125E7;
WindowsDaaS;6;7;11;6;8693;7.988608049665182E9;6.549750804356168E9;
WindowsDaaS;6;7;12;7;8833;9.668679758811484E11;8.394367299286515E11;
WindowsDaaS;6;7;13;8;9272;3.4222163103168254E13;2.021695853909856E13;
WindowsDaaS;6;7;14;9;9567;3.119187888889492E15;6.230112163526108E15;
WindowsDaaS;6;7;15;10;9926;1.12109523429432336E17;1.72250337176604992E17;
WindowsDaaS;6;7;16;9;9598;2.881313128120885E15;2.738120596905181E15;
